"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","source","type","score","phase","gene_type","gene_name","level","hgnc_id","havana_gene"
"2745","ENSG00000103175.11",472.360879635898,-1.44045599999703,0.321425046201489,-4.48146781658722,7.41314132487519e-06,3.39482597758357e-05,"HAVANA","gene",NA,NA,"protein_coding","WFDC1","2","HGNC:15466","OTTHUMG00000137641.5"
"2746","ENSG00000103184.12",19.6073362190097,-2.63032976628361,0.396686297262411,-6.63075529564772,3.33973502802491e-11,4.78066051503661e-10,"HAVANA","gene",NA,NA,"protein_coding","SEC14L5","2","HGNC:29032","OTTHUMG00000176942.4"
"2747","ENSG00000103187.8",4626.30559390979,-0.136163761254467,0.238770576744052,-0.570270269943799,0.568494401995837,0.648826309495535,"HAVANA","gene",NA,NA,"protein_coding","COTL1","2","HGNC:18304","OTTHUMG00000137634.5"
"2748","ENSG00000103194.16",3111.76085469797,0.396543418623304,0.119467342123319,3.31926208096248,0.000902556784657568,0.00255182708466086,"HAVANA","gene",NA,NA,"protein_coding","USP10","2","HGNC:12608","OTTHUMG00000176770.5"
"2749","ENSG00000103196.12",1349.07478102576,-1.26025396543589,0.334867396032878,-3.76344182911181,0.00016759072425034,0.000564464899081464,"HAVANA","gene",NA,NA,"protein_coding","CRISPLD2","1","HGNC:25248","OTTHUMG00000137644.7"
"2750","ENSG00000103197.18",3721.14895904674,0.41861999941904,0.186519010725594,2.24438247763877,0.0248078029361765,0.046987620873954,"HAVANA","gene",NA,NA,"protein_coding","TSC2","1","HGNC:12363","OTTHUMG00000128745.22"
"2751","ENSG00000103199.14",477.995268765875,0.580029085004972,0.144426645075575,4.01608086029732,5.91739599322594e-05,0.00022099888359412,"HAVANA","gene",NA,NA,"protein_coding","ZNF500","1","HGNC:23716","OTTHUMG00000176543.7"
"2752","ENSG00000103202.13",2892.74894263736,0.24527581914584,0.239532169134246,1.02397861645203,0.305845375090211,0.394150526754133,"HAVANA","gene",NA,NA,"protein_coding","NME4","1","HGNC:7852","OTTHUMG00000047995.10"
"2753","ENSG00000103222.20",3233.54160067991,1.1062388727206,0.187927924010193,5.88650610890905,3.94445184417775e-09,3.6570781125695e-08,"HAVANA","gene",NA,NA,"protein_coding","ABCC1","2","HGNC:51","OTTHUMG00000048267.6"
"2754","ENSG00000103226.19",170.89762109495,0.587961248859509,0.307370992014632,1.91287162463112,0.0557644889684201,0.0939722323707212,"HAVANA","gene",NA,NA,"protein_coding","NOMO3","2","HGNC:25242","OTTHUMG00000177317.23"
"2755","ENSG00000103227.19",440.186255971447,0.279387831619547,0.241606157533993,1.15637711584499,0.247526937769099,0.330900945360297,"HAVANA","gene",NA,NA,"protein_coding","LMF1","1","HGNC:14154","OTTHUMG00000047848.5"
"2756","ENSG00000103241.7",734.542830110001,-1.6734901647088,0.300650117422785,-5.5662381876122,2.60297387650236e-08,2.01372062502736e-07,"HAVANA","gene",NA,NA,"protein_coding","FOXF1","1","HGNC:3809","OTTHUMG00000137651.5"
"2757","ENSG00000103245.14",1037.69542945706,0.462116687492922,0.195244577882804,2.36686054232097,0.0179396912403139,0.0354826962386803,"HAVANA","gene",NA,NA,"protein_coding","CIAO3","1","HGNC:14179","OTTHUMG00000122093.7"
"2758","ENSG00000103248.19",605.987852735985,0.568760782276496,0.135028936777503,4.21213997421667,2.52962702127221e-05,0.000103481602310473,"HAVANA","gene",NA,NA,"protein_coding","MTHFSD","1","HGNC:25778","OTTHUMG00000176480.6"
"2759","ENSG00000103249.18",2195.83576365101,1.05398599421086,0.213307202748697,4.94116457685957,7.76573222805137e-07,4.35496256170105e-06,"HAVANA","gene",NA,NA,"protein_coding","CLCN7","1","HGNC:2025","OTTHUMG00000044467.6"
"2760","ENSG00000103253.19",410.391696637916,3.77193581617356,0.462053606279074,8.16341602990402,3.25680379840022e-16,1.21734044680744e-14,"HAVANA","gene",NA,NA,"protein_coding","HAGHL","1","HGNC:14177","OTTHUMG00000170560.9"
"2761","ENSG00000103254.10",760.565143883877,1.34530679730153,0.39031817031535,3.44669272305364,0.000567493639012652,0.00168321367235779,"HAVANA","gene",NA,NA,"protein_coding","ANTKMT","2","HGNC:14152","OTTHUMG00000121177.4"
"2762","ENSG00000103257.9",7281.50427900849,2.96493371344022,0.316128611519674,9.37888443310263,6.66744100745396e-21,6.11601642209259e-19,"HAVANA","gene",NA,NA,"protein_coding","SLC7A5","2","HGNC:11063","OTTHUMG00000137658.4"
"2763","ENSG00000103260.9",725.149248745278,0.551933534867013,0.415503891214943,1.32834745121916,0.18406335067699,0.258921444473954,"HAVANA","gene",NA,NA,"protein_coding","METRN","2","HGNC:14151","OTTHUMG00000047851.7"
"2764","ENSG00000103264.18",1835.57589549172,0.0801830853648434,0.155363060995314,0.516101349002527,0.605783625817622,0.681594802360168,"HAVANA","gene",NA,NA,"protein_coding","FBXO31","1","HGNC:16510","OTTHUMG00000175685.6"
"2765","ENSG00000103266.11",1241.02053151332,0.60708993172321,0.28496536782935,2.13039898970026,0.0331386871462648,0.0604382690406467,"HAVANA","gene",NA,NA,"protein_coding","STUB1","2","HGNC:11427","OTTHUMG00000121140.7"
"2766","ENSG00000103269.14",242.665202851979,1.91824447350365,0.427078500765106,4.49155007818736,7.0706670453742e-06,3.25540391315705e-05,"HAVANA","gene",NA,NA,"protein_coding","RHBDL1","1","HGNC:10007","OTTHUMG00000121141.4"
"2767","ENSG00000103274.11",337.366334991347,-0.00167546443527172,0.15677628350608,-0.0106869763576628,0.991473188872794,0.993517805302863,"HAVANA","gene",NA,NA,"protein_coding","NUBP1","2","HGNC:8041","OTTHUMG00000129751.4"
"2768","ENSG00000103275.21",3308.34314275653,0.726883377638038,0.150307299231575,4.83598189412044,1.32489981905423e-06,7.13612158381544e-06,"HAVANA","gene",NA,NA,"protein_coding","UBE2I","2","HGNC:12485","OTTHUMG00000186701.4"
"2769","ENSG00000103310.11",11.1930803637089,1.29288928105373,0.696913258465413,1.85516528111495,0.0635726279014252,0.105158917751378,"HAVANA","gene",NA,NA,"protein_coding","ZP2","2","HGNC:13188","OTTHUMG00000090681.3"
"2770","ENSG00000103313.13",30.6059045878468,-0.214082190395756,0.481334161747663,-0.44476832813705,0.656487184848305,0.725935364806425,"HAVANA","gene",NA,NA,"protein_coding","MEFV","1","HGNC:6998","OTTHUMG00000129324.8"
"2771","ENSG00000103316.12",216.15968668946,-0.81754664901056,0.34496949839353,-2.36990995672878,0.0177924178081262,0.0352146499088839,"HAVANA","gene",NA,NA,"protein_coding","CRYM","2","HGNC:2418","OTTHUMG00000090707.4"
"2772","ENSG00000103319.12",1439.8732519464,-0.4865604777263,0.139871982112045,-3.47861287428199,0.000504016124934712,0.00151965552745282,"HAVANA","gene",NA,NA,"protein_coding","EEF2K","2","HGNC:24615","OTTHUMG00000094771.4"
"2773","ENSG00000103326.12",4346.20564086657,0.819453970939426,0.275752652512396,2.97169932355443,0.00296156564458914,0.00730397650535915,"HAVANA","gene",NA,NA,"protein_coding","CAPN15","2","HGNC:11182","OTTHUMG00000119059.6"
"2774","ENSG00000103335.22",5890.6587542816,0.922857063425584,0.242307586060441,3.80861812223818,0.000139745585152805,0.000479573558973523,"HAVANA","gene",NA,NA,"protein_coding","PIEZO1","1","HGNC:28993","OTTHUMG00000156776.14"
"2775","ENSG00000103342.13",6974.70107328078,0.120150098973991,0.138888284994516,0.865084474034181,0.38699242569037,0.477702493751264,"HAVANA","gene",NA,NA,"protein_coding","GSPT1","2","HGNC:4621","OTTHUMG00000172956.3"
"2776","ENSG00000103343.13",297.452222531878,0.210109510169313,0.109551451774596,1.91790712734338,0.0551227883427517,0.0930564043063388,"HAVANA","gene",NA,NA,"protein_coding","ZNF174","2","HGNC:12963","OTTHUMG00000129358.3"
"2777","ENSG00000103351.13",457.282877649269,-0.136156362359564,0.170184032911188,-0.800053683241941,0.423679694671256,0.514267973973434,"HAVANA","gene",NA,NA,"protein_coding","CLUAP1","2","HGNC:19009","OTTHUMG00000177581.5"
"2778","ENSG00000103353.16",2425.4360144963,0.849574013256307,0.115851696949515,7.33328933132958,2.24571379586471e-13,4.99081438020416e-12,"HAVANA","gene",NA,NA,"protein_coding","UBFD1","1","HGNC:30565","OTTHUMG00000128855.6"
"2779","ENSG00000103355.13",360.792000778055,5.65086596502919,0.723270335943064,7.81293754797933,5.58702836423945e-15,1.67694796261538e-13,"HAVANA","gene",NA,NA,"protein_coding","PRSS33","2","HGNC:30405","OTTHUMG00000177360.3"
"2780","ENSG00000103356.18",1474.88686416897,0.725204723728436,0.13913491906525,5.21224095719881,1.86572991881002e-07,1.20272349265992e-06,"HAVANA","gene",NA,NA,"protein_coding","EARS2","1","HGNC:29419","OTTHUMG00000177018.4"
"2781","ENSG00000103363.15",7964.82973420325,0.762155780733228,0.236263361519939,3.22587376997473,0.00125588733235264,0.0034237450111248,"HAVANA","gene",NA,NA,"protein_coding","ELOB","2","HGNC:11619","OTTHUMG00000154125.2"
"2782","ENSG00000103365.15",2504.02263135142,0.144152426514601,0.102099779768245,1.41187793785463,0.157985904857237,0.228183530159725,"HAVANA","gene",NA,NA,"protein_coding","GGA2","1","HGNC:16064","OTTHUMG00000096957.5"
"2783","ENSG00000103375.11",1054.90030474023,-5.49887182918477,0.780673351800722,-7.0437550052156,1.87127051121636e-12,3.37448069419849e-11,"HAVANA","gene",NA,NA,"protein_coding","AQP8","2","HGNC:642","OTTHUMG00000097013.3"
"2784","ENSG00000103381.12",1126.38536333443,-0.102484792655435,0.171192123714114,-0.598653667189632,0.549403860162867,0.632377208826388,"HAVANA","gene",NA,NA,"protein_coding","CPPED1","2","HGNC:25632","OTTHUMG00000167711.4"
"2785","ENSG00000103404.14",558.519214305552,0.829550815361165,0.15975389961264,5.19267959888679,2.07288743852315e-07,1.32063937835605e-06,"HAVANA","gene",NA,NA,"protein_coding","USP31","1","HGNC:20060","OTTHUMG00000094793.6"
"2786","ENSG00000103415.12",2368.31673955844,0.328884304483649,0.170320040341568,1.93097831484826,0.0534857341863262,0.0907017557947518,"HAVANA","gene",NA,NA,"protein_coding","HMOX2","2","HGNC:5014","OTTHUMG00000129473.4"
"2787","ENSG00000103423.14",3785.32407233154,0.785748092449517,0.154923372580948,5.07184990462922,3.93967073598772e-07,2.35947169095014e-06,"HAVANA","gene",NA,NA,"protein_coding","DNAJA3","1","HGNC:11808","OTTHUMG00000129470.4"
"2788","ENSG00000103429.11",2792.06761497329,0.169288183382057,0.112673493326923,1.5024668037128,0.132976594950753,0.197471396763822,"HAVANA","gene",NA,NA,"protein_coding","BFAR","1","HGNC:17613","OTTHUMG00000129848.5"
"2789","ENSG00000103449.12",112.897910031315,-0.447942220775421,0.32643319122464,-1.37223245925125,0.169991083713032,0.242522591182082,"HAVANA","gene",NA,NA,"protein_coding","SALL1","1","HGNC:10524","OTTHUMG00000133176.4"
"2790","ENSG00000103460.17",1718.44644303019,0.503702351417508,0.234207854970491,2.15066378316378,0.0315027469307953,0.0577652103078805,"HAVANA","gene",NA,NA,"protein_coding","TOX3","2","HGNC:11972","OTTHUMG00000173222.5"
"2791","ENSG00000103479.16",1919.34014730336,-0.390850581410286,0.12484085675154,-3.13079060477902,0.00174336417233704,0.00457976979170772,"HAVANA","gene",NA,NA,"protein_coding","RBL2","1","HGNC:9894","OTTHUMG00000133198.7"
"2792","ENSG00000103485.19",4425.99115321136,1.1586347614708,0.355442211392865,3.25969939510133,0.00111530353244457,0.00307971774071893,"HAVANA","gene",NA,NA,"protein_coding","QPRT","1","HGNC:9755","OTTHUMG00000097770.6"
"2793","ENSG00000103489.12",1111.37462890718,-0.69153530712374,0.235251486051954,-2.93955765691112,0.00328681111847885,0.00801051607687831,"HAVANA","gene",NA,NA,"protein_coding","XYLT1","2","HGNC:15516","OTTHUMG00000129975.4"
"2794","ENSG00000103490.14",1402.30988224114,0.704222814838338,0.358251418734423,1.96572233356706,0.0493306935409229,0.0847183627062997,"HAVANA","gene",NA,NA,"protein_coding","PYCARD","2","HGNC:16608","OTTHUMG00000176753.33"
"2795","ENSG00000103494.15",332.197028291737,0.961462023726725,0.16785369105013,5.72797665461869,1.01635548709321e-08,8.67254641786844e-08,"HAVANA","gene",NA,NA,"protein_coding","RPGRIP1L","1","HGNC:29168","OTTHUMG00000173125.6"
"2796","ENSG00000103495.14",1327.03041686057,0.897522482925913,0.365927403593395,2.45273372289769,0.0141775243464223,0.0288966908768083,"HAVANA","gene",NA,NA,"protein_coding","MAZ","2","HGNC:6914","OTTHUMG00000190393.3"
"2797","ENSG00000103496.15",1765.29256894337,0.370121986407909,0.157776581319726,2.3458613649251,0.0189831668584921,0.03727592365103,"HAVANA","gene",NA,NA,"protein_coding","STX4","1","HGNC:11439","OTTHUMG00000132404.13"
"2798","ENSG00000103502.14",3035.58064707494,0.201486264412206,0.156789291134683,1.28507669722882,0.198765483747232,0.275435278062701,"HAVANA","gene",NA,NA,"protein_coding","CDIPT","1","HGNC:1769","OTTHUMG00000177144.4"
"2799","ENSG00000103507.14",2018.84044983539,0.413736403938658,0.192668345279988,2.14740207239238,0.0317612858142461,0.0581799447431818,"HAVANA","gene",NA,NA,"protein_coding","BCKDK","1","HGNC:16902","OTTHUMG00000047356.7"
"2800","ENSG00000103510.20",1524.74380110247,0.336437284403153,0.144785885213461,2.32368841691396,0.0201421997203272,0.039234735511567,"HAVANA","gene",NA,NA,"protein_coding","KAT8","1","HGNC:17933","OTTHUMG00000132410.9"
"2801","ENSG00000103512.15",1699.36557031226,0.441066843719058,0.153795373084487,2.86788109988691,0.00413230796479227,0.0098156645394372,"HAVANA","gene",NA,NA,"protein_coding","NOMO1","2","HGNC:30060","OTTHUMG00000090541.3"
"2802","ENSG00000103522.16",73.0256097582138,-0.43548059917227,0.363653522746782,-1.19751513991383,0.231105830042936,0.312386415934287,"HAVANA","gene",NA,NA,"protein_coding","IL21R","2","HGNC:6006","OTTHUMG00000131675.6"
"2803","ENSG00000103528.17",110.859558743375,-0.280200217294439,0.416261451283673,-0.673135156835574,0.500861309219309,0.588010737311817,"HAVANA","gene",NA,NA,"protein_coding","SYT17","1","HGNC:24119","OTTHUMG00000131461.6"
"2804","ENSG00000103534.17",2959.54790215223,0.527245892361768,0.254826010589513,2.06904268187553,0.0385420816405224,0.0686903336454156,"HAVANA","gene",NA,NA,"protein_coding","TMC5","1","HGNC:22999","OTTHUMG00000131458.5"
"2805","ENSG00000103540.16",562.556947477843,-0.106393028870584,0.202241549514211,-0.526069094734204,0.598840200734162,0.67531930283672,"HAVANA","gene",NA,NA,"protein_coding","CCP110","1","HGNC:24342","OTTHUMG00000131459.6"
"2806","ENSG00000103544.15",987.378943237503,-1.15811070221634,0.295259899022699,-3.92234335258411,8.76919055888876e-05,0.000314630367308443,"HAVANA","gene",NA,NA,"protein_coding","VPS35L","1","HGNC:24641","OTTHUMG00000167925.11"
"2807","ENSG00000103546.18",4.04421090967436,-0.944947493778247,1.05557007889085,-0.895201098131885,0.370679597832987,0.461239427603244,"HAVANA","gene",NA,NA,"protein_coding","SLC6A2","2","HGNC:11048","OTTHUMG00000133208.6"
"2808","ENSG00000103549.22",2359.43934425998,0.240332856201913,0.164753974076016,1.458737839556,0.144637277086905,0.211813440151947,"HAVANA","gene",NA,NA,"protein_coding","RNF40","1","HGNC:16867","OTTHUMG00000132394.8"
"2809","ENSG00000103550.14",735.997291336683,0.953109282366577,0.147107531742435,6.47899717354608,9.2334233341241e-11,1.20732885908522e-09,"HAVANA","gene",NA,NA,"protein_coding","KNOP1","2","HGNC:34404","OTTHUMG00000177249.8"
"2810","ENSG00000103569.10",148.124888376844,2.01937777547176,0.546444737332389,3.69548398494946,0.000219468314818885,0.00071768294509435,"HAVANA","gene",NA,NA,"protein_coding","AQP9","1","HGNC:643","OTTHUMG00000132631.3"
"2811","ENSG00000103591.13",2012.58306937976,-0.365294873031306,0.172698433204621,-2.11521822319307,0.0344113524820484,0.0623608211142775,"HAVANA","gene",NA,NA,"protein_coding","AAGAB","1","HGNC:25662","OTTHUMG00000172246.4"
"2812","ENSG00000103599.20",48.9231104123459,0.691677521900539,0.278669325069153,2.48207269217341,0.0130620625719445,0.0269253408600081,"HAVANA","gene",NA,NA,"protein_coding","IQCH","1","HGNC:25721","OTTHUMG00000133231.7"
"2813","ENSG00000103642.12",649.901476365152,-0.360495342832201,0.139703804483522,-2.5804260962322,0.00986784750816182,0.0210981127778858,"HAVANA","gene",NA,NA,"protein_coding","LACTB","2","HGNC:16468","OTTHUMG00000132807.6"
"2814","ENSG00000103647.13",49.3163429751279,-2.23855645615162,0.400283897558371,-5.59242195303443,2.23923819847228e-08,1.76616842702435e-07,"HAVANA","gene",NA,NA,"protein_coding","CORO2B","2","HGNC:2256","OTTHUMG00000133288.6"
"2815","ENSG00000103653.16",3639.15727809299,0.270865128160862,0.194517141848459,1.39250004183119,0.163771028987011,0.235122520974005,"HAVANA","gene",NA,NA,"protein_coding","CSK","2","HGNC:2444","OTTHUMG00000142814.5"
"2816","ENSG00000103657.14",1330.04496708245,-0.746514644261691,0.166320036735485,-4.48842279567883,7.17524181666542e-06,3.30101516432517e-05,"HAVANA","gene",NA,NA,"protein_coding","HERC1","1","HGNC:4867","OTTHUMG00000172433.6"
"2817","ENSG00000103671.10",703.788125682734,-0.655681687735853,0.136756060531117,-4.79453477373794,1.63052780516301e-06,8.62213512030171e-06,"HAVANA","gene",NA,NA,"protein_coding","TRIP4","2","HGNC:12310","OTTHUMG00000133033.4"
"2818","ENSG00000103707.10",502.773429233241,0.0755479825235524,0.150227088577305,0.50289187681805,0.615040292616606,0.689776646556919,"HAVANA","gene",NA,NA,"protein_coding","MTFMT","1","HGNC:29666","OTTHUMG00000172371.4"
"2819","ENSG00000103710.11",285.684465018896,-1.82875130568555,0.295633056020587,-6.1858823580209,6.17560515257364e-10,6.77142654574027e-09,"HAVANA","gene",NA,NA,"protein_coding","RASL12","2","HGNC:30289","OTTHUMG00000133115.4"
"2820","ENSG00000103723.16",37.2274008981569,-0.751486105068108,0.652661231159391,-1.15141833035366,0.249560176304366,0.333197862006253,"HAVANA","gene",NA,NA,"protein_coding","AP3B2","1","HGNC:567","OTTHUMG00000168009.13"
"2821","ENSG00000103740.10",12.1740933256432,-1.78393880393303,0.281928204143631,-6.32763511317296,2.48946963830718e-10,2.98189038155395e-09,"HAVANA","gene",NA,NA,"protein_coding","ACSBG1","1","HGNC:29567","OTTHUMG00000143734.6"
"2822","ENSG00000103742.12",202.572951134036,0.107934457614852,0.346190606350843,0.31177754576468,0.75520958993681,0.811299785938928,"HAVANA","gene",NA,NA,"protein_coding","IGDCC4","1","HGNC:13770","OTTHUMG00000133136.5"
"2823","ENSG00000103769.10",5774.44359886613,-0.487140544036463,0.142475611456332,-3.41911530722412,0.00062825097440022,0.00184353260465833,"HAVANA","gene",NA,NA,"protein_coding","RAB11A","1","HGNC:9760","OTTHUMG00000133162.8"
"2824","ENSG00000103811.18",5534.05077079467,1.10322661187836,0.284236693634562,3.881365905898,0.00010387142020713,0.000365962034862626,"HAVANA","gene",NA,NA,"protein_coding","CTSH","2","HGNC:2535","OTTHUMG00000144171.5"
"2825","ENSG00000103852.13",428.561065147491,-0.748885750065576,0.129011893722576,-5.8047806946851,6.44503049283153e-09,5.70813809017823e-08,"HAVANA","gene",NA,NA,"protein_coding","TTC23","2","HGNC:25730","OTTHUMG00000147344.12"
"2826","ENSG00000103855.18",3298.5257064147,1.02553105944971,0.216886728301841,4.72841776663473,2.26276235544277e-06,1.16434471632815e-05,"HAVANA","gene",NA,NA,"protein_coding","CD276","1","HGNC:19137","OTTHUMG00000137585.9"
"2827","ENSG00000103876.13",855.09374520048,0.437261645751741,0.219653266543328,1.99069038504596,0.0465149364236086,0.0807663479035589,"HAVANA","gene",NA,NA,"protein_coding","FAH","2","HGNC:3579","OTTHUMG00000144187.5"
"2828","ENSG00000103888.17",4807.49127756394,5.07194711316695,0.365763563076156,13.8667369447921,1.00757183970762e-43,1.50959450884195e-40,"HAVANA","gene",NA,NA,"protein_coding","CEMIP","2","HGNC:29213","OTTHUMG00000144184.5"
"2829","ENSG00000103932.12",1359.16883340956,0.581916968869789,0.188532637946744,3.08655824905058,0.00202488269460886,0.00522390098527374,"HAVANA","gene",NA,NA,"protein_coding","RPAP1","1","HGNC:24567","OTTHUMG00000130342.3"
"2830","ENSG00000103942.13",56.4694119175047,-1.89323386451517,0.472300302286898,-4.00853832899968,6.10957237430087e-05,0.000227140948259279,"HAVANA","gene",NA,NA,"protein_coding","HOMER2","1","HGNC:17513","OTTHUMG00000172462.7"
"2831","ENSG00000103966.11",2398.91182089635,-0.227054545367798,0.180279237369332,-1.2594603165679,0.207864115098569,0.286111539225018,"HAVANA","gene",NA,NA,"protein_coding","EHD4","2","HGNC:3245","OTTHUMG00000130370.5"
"2832","ENSG00000103978.16",2345.28884713958,-0.0133644355885355,0.161450495925426,-0.0827772966068094,0.93402862184358,0.951870569783795,"HAVANA","gene",NA,NA,"protein_coding","TMEM87A","1","HGNC:24522","OTTHUMG00000172783.5"
"2833","ENSG00000103994.18",1937.85859538065,-0.892347480145771,0.176101757271862,-5.06722643754305,4.03654002554799e-07,2.41186284876462e-06,"HAVANA","gene",NA,NA,"protein_coding","ZNF106","1","HGNC:12886","OTTHUMG00000173244.7"
"2834","ENSG00000103995.14",253.845392204514,0.662023095200554,0.243976645834872,2.71346912297755,0.00665827729327142,0.0149505641883011,"HAVANA","gene",NA,NA,"protein_coding","CEP152","1","HGNC:29298","OTTHUMG00000172219.3"
"2835","ENSG00000104043.15",66.6261611458657,-1.25936445167317,0.259141406717617,-4.85975771924972,1.17529494901297e-06,6.3896667336874e-06,"HAVANA","gene",NA,NA,"protein_coding","ATP8B4","2","HGNC:13536","OTTHUMG00000172368.5"
"2836","ENSG00000104044.16",67.2342679916314,2.09549208995099,0.65293224573099,3.2093561064747,0.00133032615582246,0.0036018164325639,"HAVANA","gene",NA,NA,"protein_coding","OCA2","1","HGNC:8101","OTTHUMG00000128871.4"
"2837","ENSG00000104047.15",530.051690408374,-0.523806749232556,0.202669277357025,-2.58453948256702,0.00975091395411335,0.0208853564428168,"HAVANA","gene",NA,NA,"protein_coding","DTWD1","2","HGNC:30926","OTTHUMG00000131567.5"
"2838","ENSG00000104055.16",0.737537228433576,-0.22170849527986,0.856387127881386,-0.25888816875184,0.795721527035343,0.844643286094192,"HAVANA","gene",NA,NA,"protein_coding","TGM5","2","HGNC:11781","OTTHUMG00000176488.4"
"2839","ENSG00000104059.4",169.581422498693,-1.77232870206695,0.578518125334008,-3.06356641988303,0.00218715647076458,0.00558325801332903,"HAVANA","gene",NA,NA,"protein_coding","FAM189A1","2","HGNC:29075","OTTHUMG00000172185.1"
"2840","ENSG00000104064.18",654.180094629396,0.30670181762382,0.14549342078896,2.10801159228151,0.0350299867249377,0.0633350896347199,"HAVANA","gene",NA,NA,"protein_coding","GABPB1","1","HGNC:4074","OTTHUMG00000131642.4"
"2841","ENSG00000104067.17",2640.20790965485,-0.664298706312494,0.163881621823966,-4.05352777766658,5.04510062256306e-05,0.000191929462744522,"HAVANA","gene",NA,NA,"protein_coding","TJP1","1","HGNC:11827","OTTHUMG00000137397.7"
"2842","ENSG00000104081.14",498.928452051203,-0.347613310841439,0.235377146239536,-1.47683543791326,0.1397197546479,0.205785325535726,"HAVANA","gene",NA,NA,"protein_coding","BMF","2","HGNC:24132","OTTHUMG00000129875.4"
"2843","ENSG00000104093.14",561.881143988175,-0.874676152492452,0.209655173661707,-4.17197504462161,3.01970716055569e-05,0.000121294269525538,"HAVANA","gene",NA,NA,"protein_coding","DMXL2","1","HGNC:2938","OTTHUMG00000131749.2"
"2844","ENSG00000104112.9",35.913105947771,-2.48742641440325,0.724007944986945,-3.43563414134648,0.000591168719457615,0.0017464052591404,"HAVANA","gene",NA,NA,"protein_coding","SCG3","2","HGNC:13707","OTTHUMG00000131748.5"
"2845","ENSG00000104129.10",346.006573093205,0.134260138955026,0.180344922597896,0.744463093393421,0.456596360984512,0.546130879704144,"HAVANA","gene",NA,NA,"protein_coding","DNAJC17","2","HGNC:25556","OTTHUMG00000130065.5"
"2846","ENSG00000104131.13",2777.09037331674,0.341358390826936,0.177316638381634,1.92513457249421,0.0542125247649003,0.0917870781380679,"HAVANA","gene",NA,NA,"protein_coding","EIF3J","1","HGNC:3270","OTTHUMG00000131158.4"
"2847","ENSG00000104133.15",1996.75074352572,-0.419821578483522,0.147023854351829,-2.85546573604911,0.00429737595446781,0.0101621099941308,"HAVANA","gene",NA,NA,"protein_coding","SPG11","1","HGNC:11226","OTTHUMG00000131199.5"
"2848","ENSG00000104140.7",235.46054649156,0.65930896677309,0.397960455604016,1.65671980089681,0.0975761378259961,0.151561242503117,"HAVANA","gene",NA,NA,"protein_coding","RHOV","2","HGNC:18313","OTTHUMG00000130134.3"
"2849","ENSG00000104142.11",981.805107652406,-0.138059420803895,0.191324949246597,-0.721596536926041,0.470542568926962,0.559775348821403,"HAVANA","gene",NA,NA,"protein_coding","VPS18","1","HGNC:15972","OTTHUMG00000130135.3"
"2850","ENSG00000104147.9",73.2600597185289,0.743809388382263,0.275876858005836,2.69616449077627,0.00701430194438745,0.0156309041470181,"HAVANA","gene",NA,NA,"protein_coding","OIP5","2","HGNC:20300","OTTHUMG00000130251.5"
"2851","ENSG00000104154.7",247.195076038805,-1.49683643930453,0.205187359264203,-7.294973943191,2.98716884486114e-13,6.47063959780222e-12,"HAVANA","gene",NA,NA,"protein_coding","SLC30A4","1","HGNC:11015","OTTHUMG00000131439.4"
"2852","ENSG00000104164.12",1449.44176780462,-0.518823327441809,0.190121404421515,-2.7289054013694,0.00635449298576912,0.0143581034800984,"HAVANA","gene",NA,NA,"protein_coding","BLOC1S6","1","HGNC:8549","OTTHUMG00000131477.6"
"2853","ENSG00000104177.18",299.071182988837,-0.263327542359954,0.446678477780662,-0.589523685287696,0.555510028326926,0.637650181912137,"HAVANA","gene",NA,NA,"protein_coding","MYEF2","2","HGNC:17940","OTTHUMG00000172120.6"
"2854","ENSG00000104205.16",246.233321981207,-0.512556068558593,0.23333663261142,-2.19663780531265,0.0280463239676676,0.0522858625689233,"HAVANA","gene",NA,NA,"protein_coding","SGK3","1","HGNC:10812","OTTHUMG00000164561.6"
"2855","ENSG00000104213.13",79.1240951725329,-1.4369569253026,0.496551242179096,-2.89387439450674,0.00380520345744349,0.00911575655714543,"HAVANA","gene",NA,NA,"protein_coding","PDGFRL","1","HGNC:8805","OTTHUMG00000130818.6"
"2856","ENSG00000104218.16",658.371461576958,0.800636458625575,0.200344975570194,3.99628918243103,6.43431285334375e-05,0.000238029857593143,"HAVANA","gene",NA,NA,"protein_coding","CSPP1","1","HGNC:26193","OTTHUMG00000164564.5"
"2857","ENSG00000104219.13",806.133836165271,-0.993659253955302,0.350465793586088,-2.83525317489,0.00457893825832576,0.0107214562271468,"HAVANA","gene",NA,NA,"protein_coding","ZDHHC2","2","HGNC:18469","OTTHUMG00000163860.5"
"2858","ENSG00000104221.13",271.1748687187,0.222413993828378,0.230245602894302,0.965985847427806,0.334051262876017,0.423598468295782,"HAVANA","gene",NA,NA,"protein_coding","BRF2","2","HGNC:17298","OTTHUMG00000164025.3"
"2859","ENSG00000104228.13",659.578640456165,0.219664964085866,0.166273117868837,1.32110931040065,0.186464919101687,0.261624221986048,"HAVANA","gene",NA,NA,"protein_coding","TRIM35","1","HGNC:16285","OTTHUMG00000102047.3"
"2860","ENSG00000104231.11",1562.85143719963,0.225235648153954,0.20103015128016,1.12040729571984,0.262540237368736,0.347253066111418,"HAVANA","gene",NA,NA,"protein_coding","ZFAND1","2","HGNC:25858","OTTHUMG00000164684.6"
